i    M    E    T
0,0.292969,-1.7e+03,0.04 
15000,0.533203,-1.83e+03,0.04 
30000,0.501953,-1.88e+03,0.04 
45000,0.525391,-1.89e+03,0.04 
60000,0.552734,-1.9e+03,0.04 
75000,0.564453,-1.9e+03,0.04 
90000,0.527344,-1.91e+03,0.04 
105000,0.529297,-1.91e+03,0.04 
120000,0.576172,-1.91e+03,0.04 
135000,0.572266,-1.92e+03,0.04 
150000,0.5625,-1.92e+03,0.04 
165000,0.5625,-1.92e+03,0.04 
180000,0.5625,-1.92e+03,0.04 
195000,0.5625,-1.92e+03,0.04 
210000,0.5625,-1.92e+03,0.04 
225000,0.5625,-1.92e+03,0.04 
240000,0.5625,-1.92e+03,0.04 
255000,0.5625,-1.92e+03,0.04 
270000,0.5625,-1.92e+03,0.04 
285000,0.5625,-1.92e+03,0.04 
300000,0.5625,-1.92e+03,0.04 
315000,0.5625,-1.92e+03,0.04 
330000,0.5625,-1.92e+03,0.04 
345000,0.5625,-1.92e+03,0.04 
360000,0.5625,-1.92e+03,0.04 
375000,0.5625,-1.92e+03,0.04 
390000,0.5625,-1.92e+03,0.04 
405000,0.5625,-1.92e+03,0.04 
420000,0.5625,-1.92e+03,0.04 
435000,0.5625,-1.92e+03,0.04 
450000,0.5625,-1.92e+03,0.04 
465000,0.5625,-1.92e+03,0.04 
480000,0.5625,-1.92e+03,0.04 
495000,0.5625,-1.92e+03,0.04 
510000,0.5625,-1.92e+03,0.04 
525000,0.5625,-1.92e+03,0.04 
540000,0.5625,-1.92e+03,0.04 
555000,0.5625,-1.92e+03,0.04 
570000,0.5625,-1.92e+03,0.04 
585000,0.5625,-1.92e+03,0.04 
600000,0.5625,-1.92e+03,0.04 
615000,0.5625,-1.92e+03,0.04 
630000,0.5625,-1.92e+03,0.04 
645000,0.5625,-1.92e+03,0.04 
660000,0.5625,-1.92e+03,0.04 
675000,0.5625,-1.92e+03,0.04 
690000,0.5625,-1.92e+03,0.04 
705000,0.5625,-1.92e+03,0.04 
720000,0.5625,-1.92e+03,0.04 
735000,0.5625,-1.92e+03,0.04 
750000,0.5625,-1.92e+03,0.04 
765000,0.5625,-1.92e+03,0.04 
780000,0.5625,-1.92e+03,0.04 
795000,0.5625,-1.92e+03,0.04 
810000,0.5625,-1.92e+03,0.04 
825000,0.5625,-1.92e+03,0.04 
840000,0.5625,-1.92e+03,0.04 
855000,0.5625,-1.92e+03,0.04 
870000,0.5625,-1.92e+03,0.04 
885000,0.5625,-1.92e+03,0.04 
900000,0.5625,-1.92e+03,0.04 
915000,0.5625,-1.92e+03,0.04 
930000,0.5625,-1.92e+03,0.04 
945000,0.5625,-1.92e+03,0.04 
960000,0.5625,-1.92e+03,0.04 
975000,0.5625,-1.92e+03,0.04 
990000,0.5625,-1.92e+03,0.04 
1005000,0.5625,-1.92e+03,0.04 
1020000,0.5625,-1.92e+03,0.04 
1035000,0.5625,-1.92e+03,0.04 
1050000,0.5625,-1.92e+03,0.04 
1065000,0.5625,-1.92e+03,0.04 
1080000,0.5625,-1.92e+03,0.04 
1095000,0.5625,-1.92e+03,0.04 
1110000,0.5625,-1.92e+03,0.04 
1125000,0.5625,-1.92e+03,0.04 
1140000,0.5625,-1.92e+03,0.04 
1155000,0.5625,-1.92e+03,0.04 
1170000,0.5625,-1.92e+03,0.04 
1185000,0.5625,-1.92e+03,0.04 
1200000,0.5625,-1.92e+03,0.04 
1215000,0.5625,-1.92e+03,0.04 
1230000,0.5625,-1.92e+03,0.04 
1245000,0.5625,-1.92e+03,0.04 
1260000,0.5625,-1.92e+03,0.04 
1275000,0.5625,-1.92e+03,0.04 
1290000,0.5625,-1.92e+03,0.04 
1305000,0.5625,-1.92e+03,0.04 
1320000,0.5625,-1.92e+03,0.04 
1335000,0.5625,-1.92e+03,0.04 
1350000,0.5625,-1.92e+03,0.04 
1365000,0.5625,-1.92e+03,0.04 
1380000,0.5625,-1.92e+03,0.04 
1395000,0.5625,-1.92e+03,0.04 
1410000,0.5625,-1.92e+03,0.04 
1425000,0.5625,-1.92e+03,0.04 
1440000,0.5625,-1.92e+03,0.04 
1455000,0.5625,-1.92e+03,0.04 
1470000,0.5625,-1.92e+03,0.04 
1485000,0.5625,-1.92e+03,0.04 
0,0.101562,-1.78e+03,0.08 
15000,0.238281,-1.82e+03,0.08 
30000,0.400391,-1.86e+03,0.08 
45000,0.466797,-1.88e+03,0.08 
60000,0.513672,-1.89e+03,0.08 
75000,0.533203,-1.9e+03,0.08 
90000,0.632812,-1.92e+03,0.08 
105000,0.757812,-1.94e+03,0.08 
120000,0.849609,-1.97e+03,0.08 
135000,0.941406,-1.99e+03,0.08 
150000,  1,-2.05e+03,0.08 
165000,  1,-2.05e+03,0.08 
180000,  1,-2.05e+03,0.08 
195000,  1,-2.05e+03,0.08 
210000,  1,-2.05e+03,0.08 
225000,  1,-2.05e+03,0.08 
240000,  1,-2.05e+03,0.08 
255000,  1,-2.05e+03,0.08 
270000,  1,-2.05e+03,0.08 
285000,  1,-2.05e+03,0.08 
300000,  1,-2.05e+03,0.08 
315000,  1,-2.05e+03,0.08 
330000,  1,-2.05e+03,0.08 
345000,  1,-2.05e+03,0.08 
360000,  1,-2.05e+03,0.08 
375000,  1,-2.05e+03,0.08 
390000,  1,-2.05e+03,0.08 
405000,  1,-2.05e+03,0.08 
420000,  1,-2.05e+03,0.08 
435000,  1,-2.05e+03,0.08 
450000,  1,-2.05e+03,0.08 
465000,  1,-2.05e+03,0.08 
480000,  1,-2.05e+03,0.08 
